Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM1964950,"bulk HFF  [HFF_rep3]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467221",SRX1467221,"Ning Leng","Jul 21, 2016"
GSM1964951,"bulk NPC derived from H1 hESC [NPC_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467222",SRX1467222,"Ning Leng","Jul 21, 2016"
GSM1964952,"bulk NPC derived from H1 hESC [NPC_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467223",SRX1467223,"Ning Leng","Jul 21, 2016"
GSM1964953,"bulk TB derived from H1 hESC [TB_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467224",SRX1467224,"Ning Leng","Jul 21, 2016"
GSM1964954,"bulk TB derived from H1 hESC [TB_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467225",SRX1467225,"Ning Leng","Jul 21, 2016"
GSM1964955,"bulk H9 hESCs differentiated for 12 hours [H9_12h_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467226",SRX1467226,"Ning Leng","Jul 21, 2016"
GSM1964956,"bulk H9 hESCs differentiated for 12 hours [H9_12h_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467227",SRX1467227,"Ning Leng","Jul 21, 2016"
GSM1964957,"bulk H9 hESCs differentiated for 12 hours [H9_12h_rep3]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467228",SRX1467228,"Ning Leng","Jul 21, 2016"
GSM1964958,"bulk H9 hESCs differentiated for 24 hours [H9_24h_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467229",SRX1467229,"Ning Leng","Jul 21, 2016"
GSM1964959,"bulk H9 hESCs differentiated for 24 hours [H9_24h_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467230",SRX1467230,"Ning Leng","Jul 21, 2016"
GSM1964960,"bulk H9 hESCs differentiated for 24 hours [H9_24h_rep3]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467231",SRX1467231,"Ning Leng","Jul 21, 2016"
GSM1964961,"bulk H9 hESCs differentiated for 36 hours [H9_36h_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467232",SRX1467232,"Ning Leng","Jul 21, 2016"
GSM1964962,"bulk H9 hESCs differentiated for 36 hours [H9_36h_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467233",SRX1467233,"Ning Leng","Jul 21, 2016"
GSM1964963,"bulk H9 hESCs differentiated for 36 hours [H9_36h_rep3]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467234",SRX1467234,"Ning Leng","Jul 21, 2016"
GSM1964964,"bulk H9 hESCs differentiated for 72 hours [H9_72h_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467235",SRX1467235,"Ning Leng","Jul 21, 2016"
GSM1964965,"bulk H9 hESCs differentiated for 72 hours [H9_72h_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467236",SRX1467236,"Ning Leng","Jul 21, 2016"
GSM1964966,"bulk H9 hESCs differentiated for 72 hours [H9_72h_rep3]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467237",SRX1467237,"Ning Leng","Jul 21, 2016"
GSM1964967,"bulk H9 hESCs differentiated for 96 hours [H9_96h_rep1]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467238",SRX1467238,"Ning Leng","Jul 21, 2016"
GSM1964968,"bulk H9 hESCs differentiated for 96 hours [H9_96h_rep2]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467239",SRX1467239,"Ning Leng","Jul 21, 2016"
GSM1964969,"bulk H9 hESCs differentiated for 96 hours [H9_96h_rep3]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467240",SRX1467240,"Ning Leng","Jul 21, 2016"
GSM1964970,"single H9 hESC cell [H9_Batch1.001]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467241",SRX1467241,"Ning Leng","Jul 21, 2016"
GSM1964971,"single H9 hESC cell [H9_Batch1.002]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467242",SRX1467242,"Ning Leng","Jul 21, 2016"
GSM1964972,"single H9 hESC cell [H9_Batch1.003]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467243",SRX1467243,"Ning Leng","Jul 21, 2016"
GSM1964973,"single H9 hESC cell [H9_Batch1.004]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467244",SRX1467244,"Ning Leng","Jul 21, 2016"
GSM1964975,"single H9 hESC cell [H9_Batch1.005]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467245",SRX1467245,"Ning Leng","Jul 21, 2016"
GSM1964977,"single H9 hESC cell [H9_Batch1.006]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467246",SRX1467246,"Ning Leng","Jul 21, 2016"
GSM1964978,"single H9 hESC cell [H9_Batch1.007]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467247",SRX1467247,"Ning Leng","Jul 21, 2016"
GSM1964979,"single H9 hESC cell [H9_Batch1.008]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467248",SRX1467248,"Ning Leng","Jul 21, 2016"
GSM1964980,"single H9 hESC cell [H9_Batch1.009]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467249",SRX1467249,"Ning Leng","Jul 21, 2016"
GSM1964981,"single H9 hESC cell [H9_Batch1.010]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467250",SRX1467250,"Ning Leng","Jul 21, 2016"
GSM1964982,"single H9 hESC cell [H9_Batch1.011]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467251",SRX1467251,"Ning Leng","Jul 21, 2016"
GSM1964983,"single H9 hESC cell [H9_Batch1.012]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467252",SRX1467252,"Ning Leng","Jul 21, 2016"
GSM1964984,"single H9 hESC cell [H9_Batch1.013]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467253",SRX1467253,"Ning Leng","Jul 21, 2016"
GSM1964985,"single H9 hESC cell [H9_Batch1.014]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467254",SRX1467254,"Ning Leng","Jul 21, 2016"
GSM1964986,"single H9 hESC cell [H9_Batch1.015]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467255",SRX1467255,"Ning Leng","Jul 21, 2016"
GSM1964987,"single H9 hESC cell [H9_Batch1.016]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467256",SRX1467256,"Ning Leng","Jul 21, 2016"
GSM1964988,"single H9 hESC cell [H9_Batch1.017]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467257",SRX1467257,"Ning Leng","Jul 21, 2016"
GSM1964989,"single H9 hESC cell [H9_Batch1.018]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467258",SRX1467258,"Ning Leng","Jul 21, 2016"
GSM1964990,"single H9 hESC cell [H9_Batch1.019]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467259",SRX1467259,"Ning Leng","Jul 21, 2016"
GSM1964991,"single H9 hESC cell [H9_Batch1.020]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467260",SRX1467260,"Ning Leng","Jul 21, 2016"
GSM1964992,"single H9 hESC cell [H9_Batch1.021]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467261",SRX1467261,"Ning Leng","Jul 21, 2016"
GSM1964993,"single H9 hESC cell [H9_Batch1.022]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467262",SRX1467262,"Ning Leng","Jul 21, 2016"
GSM1964994,"single H9 hESC cell [H9_Batch1.023]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467263",SRX1467263,"Ning Leng","Jul 21, 2016"
GSM1964995,"single H9 hESC cell [H9_Batch1.024]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467264",SRX1467264,"Ning Leng","Jul 21, 2016"
GSM1964996,"single H9 hESC cell [H9_Batch1.025]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467265",SRX1467265,"Ning Leng","Jul 21, 2016"
GSM1964997,"single H9 hESC cell [H9_Batch1.026]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467266",SRX1467266,"Ning Leng","Jul 21, 2016"
GSM1964998,"single H9 hESC cell [H9_Batch1.027]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467267",SRX1467267,"Ning Leng","Jul 21, 2016"
GSM1964999,"single H9 hESC cell [H9_Batch1.028]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467268",SRX1467268,"Ning Leng","Jul 21, 2016"
GSM1965000,"single H9 hESC cell [H9_Batch1.029]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467269",SRX1467269,"Ning Leng","Jul 21, 2016"
GSM1965001,"single H9 hESC cell [H9_Batch1.030]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467270",SRX1467270,"Ning Leng","Jul 21, 2016"
GSM1965002,"single H9 hESC cell [H9_Batch1.031]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467271",SRX1467271,"Ning Leng","Jul 21, 2016"
GSM1965003,"single H9 hESC cell [H9_Batch1.032]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467272",SRX1467272,"Ning Leng","Jul 21, 2016"
GSM1965004,"single H9 hESC cell [H9_Batch1.033]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467273",SRX1467273,"Ning Leng","Jul 21, 2016"
GSM1965005,"single H9 hESC cell [H9_Batch1.034]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467274",SRX1467274,"Ning Leng","Jul 21, 2016"
GSM1965006,"single H9 hESC cell [H9_Batch1.035]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467275",SRX1467275,"Ning Leng","Jul 21, 2016"
GSM1965007,"single H9 hESC cell [H9_Batch1.036]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467276",SRX1467276,"Ning Leng","Jul 21, 2016"
GSM1965008,"single H9 hESC cell [H9_Batch1.037]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467277",SRX1467277,"Ning Leng","Jul 21, 2016"
GSM1965009,"single H9 hESC cell [H9_Batch1.038]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467278",SRX1467278,"Ning Leng","Jul 21, 2016"
GSM1965010,"single H9 hESC cell [H9_Batch1.039]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467279",SRX1467279,"Ning Leng","Jul 21, 2016"
GSM1965011,"single H9 hESC cell [H9_Batch1.040]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467280",SRX1467280,"Ning Leng","Jul 21, 2016"
GSM1965012,"single H9 hESC cell [H9_Batch1.041]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467281",SRX1467281,"Ning Leng","Jul 21, 2016"
GSM1965013,"single H9 hESC cell [H9_Batch1.042]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467282",SRX1467282,"Ning Leng","Jul 21, 2016"
GSM1965014,"single H9 hESC cell [H9_Batch1.043]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467283",SRX1467283,"Ning Leng","Jul 21, 2016"
GSM1965015,"single H9 hESC cell [H9_Batch1.044]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467284",SRX1467284,"Ning Leng","Jul 21, 2016"
GSM1965016,"single H9 hESC cell [H9_Batch1.045]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467285",SRX1467285,"Ning Leng","Jul 21, 2016"
GSM1965017,"single H9 hESC cell [H9_Batch1.046]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467286",SRX1467286,"Ning Leng","Jul 21, 2016"
GSM1965018,"single H9 hESC cell [H9_Batch1.047]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467287",SRX1467287,"Ning Leng","Jul 21, 2016"
GSM1965019,"single H9 hESC cell [H9_Batch1.048]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467288",SRX1467288,"Ning Leng","Jul 21, 2016"
GSM1965020,"single H9 hESC cell [H9_Batch1.049]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467289",SRX1467289,"Ning Leng","Jul 21, 2016"
GSM1965021,"single H9 hESC cell [H9_Batch1.050]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467290",SRX1467290,"Ning Leng","Jul 21, 2016"
GSM1965022,"single H9 hESC cell [H9_Batch1.051]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467291",SRX1467291,"Ning Leng","Jul 21, 2016"
GSM1965023,"single H9 hESC cell [H9_Batch1.052]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467292",SRX1467292,"Ning Leng","Jul 21, 2016"
GSM1965024,"single H9 hESC cell [H9_Batch1.053]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467293",SRX1467293,"Ning Leng","Jul 21, 2016"
GSM1965025,"single H9 hESC cell [H9_Batch1.054]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467294",SRX1467294,"Ning Leng","Jul 21, 2016"
GSM1965026,"single H9 hESC cell [H9_Batch1.055]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467295",SRX1467295,"Ning Leng","Jul 21, 2016"
GSM1965027,"single H9 hESC cell [H9_Batch1.056]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467296",SRX1467296,"Ning Leng","Jul 21, 2016"
GSM1965028,"single H9 hESC cell [H9_Batch1.057]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467297",SRX1467297,"Ning Leng","Jul 21, 2016"
GSM1965029,"single H9 hESC cell [H9_Batch1.058]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467298",SRX1467298,"Ning Leng","Jul 21, 2016"
GSM1965030,"single H9 hESC cell [H9_Batch1.059]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467299",SRX1467299,"Ning Leng","Jul 21, 2016"
GSM1965031,"single H9 hESC cell [H9_Batch1.060]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467300",SRX1467300,"Ning Leng","Jul 21, 2016"
GSM1965032,"single H9 hESC cell [H9_Batch1.061]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467301",SRX1467301,"Ning Leng","Jul 21, 2016"
GSM1965033,"single H9 hESC cell [H9_Batch1.062]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467302",SRX1467302,"Ning Leng","Jul 21, 2016"
GSM1965034,"single H9 hESC cell [H9_Batch1.063]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467303",SRX1467303,"Ning Leng","Jul 21, 2016"
GSM1965035,"single H9 hESC cell [H9_Batch1.064]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467304",SRX1467304,"Ning Leng","Jul 21, 2016"
GSM1965036,"single H9 hESC cell [H9_Batch1.065]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467305",SRX1467305,"Ning Leng","Jul 21, 2016"
GSM1965037,"single H9 hESC cell [H9_Batch1.066]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467306",SRX1467306,"Ning Leng","Jul 21, 2016"
GSM1965038,"single H9 hESC cell [H9_Batch1.067]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467307",SRX1467307,"Ning Leng","Jul 21, 2016"
GSM1965039,"single H9 hESC cell [H9_Batch1.068]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467308",SRX1467308,"Ning Leng","Jul 21, 2016"
GSM1965040,"single H9 hESC cell [H9_Batch1.069]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467309",SRX1467309,"Ning Leng","Jul 21, 2016"
GSM1965041,"single H9 hESC cell [H9_Batch1.070]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467310",SRX1467310,"Ning Leng","Jul 21, 2016"
GSM1965042,"single H9 hESC cell [H9_Batch1.071]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467311",SRX1467311,"Ning Leng","Jul 21, 2016"
GSM1965043,"single H9 hESC cell [H9_Batch1.072]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467312",SRX1467312,"Ning Leng","Jul 21, 2016"
GSM1965044,"single H9 hESC cell [H9_Batch1.073]","SRA","Homo sapiens",1,GPL16791,GSE75748,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1467313",SRX1467313,"Ning Leng","Jul 21, 2016"
